#             Stage 1
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
440.10;1243.700;-5467.608;3095.174;  26.677; 613.2;335.214;6.085;12.342;7090.236;  0.000;  0.000;0.0000;0.38;0.00;-80.47;80.47;1.499;1418.500;-5424.887;3095.174;-175.12;0.000;28.898
441.10;1243.679;-5467.063;3094.887;  26.069; 618.9;335.315;6.752;12.342;7090.236;  0.000;  0.000;0.0000;0.42;-0.00;-80.61;80.61;1.505;1418.857;-5424.240;3094.887;-175.13;0.000;28.898
442.10;1243.657;-5466.513;3094.598;  25.456; 624.1;335.415;7.487;12.342;7090.236;  0.000;  0.000;0.0000;0.47;0.00;-80.75;80.75;1.510;1419.213;-5423.587;3094.598;-175.15;0.000;28.899
443.10;1243.633;-5465.959;3094.307;  24.837; 628.8;335.515;8.294;12.342;7090.236;  0.000;  0.000;0.0000;0.52;0.00;-80.88;80.88;1.515;1419.567;-5422.931;3094.307;-175.17;0.000;28.899
444.10;1243.608;-5465.401;3094.013;  24.214; 633.0;335.614;9.177;12.342;7090.236;  0.000;  0.000;0.0000;0.58;0.00;-81.02;81.02;1.519;1419.918;-5422.270;3094.013;-175.18;0.000;28.899
445.10;1243.581;-5464.840;3093.717;  23.587; 636.6;335.712;10.140;12.342;7090.236;  0.000;  0.000;0.0000;0.64;0.00;-81.14;81.14;1.522;1420.268;-5421.607;3093.717;-175.20;0.000;28.899
446.10;1243.552;-5464.276;3093.420;  22.956; 639.5;335.809;11.188;12.342;7090.236;  0.000;  0.000;0.0000;0.71;0.00;-81.27;81.27;1.524;1420.617;-5420.941;3093.420;-175.22;0.000;28.899
447.10;1243.522;-5463.710;3093.120;  22.323; 641.8;335.905;12.322;12.342;7090.236;  0.000;  0.000;0.0000;0.78;-0.00;-81.39;81.39;1.526;1420.964;-5420.273;3093.120;-175.23;0.000;28.899
448.10;1243.490;-5463.143;3092.820;  21.687; 643.4;336.000;13.543;12.342;7090.236;  0.000;  0.000;0.0000;0.86;-0.00;-81.51;81.51;1.527;1421.309;-5419.603;3092.820;-175.25;0.000;28.899
449.10;1243.457;-5462.574;3092.519;  21.050; 644.2;336.094;14.852;12.342;7090.236;  0.000;  0.000;0.0000;0.95;0.00;-81.63;81.63;1.528;1421.653;-5418.932;3092.519;-175.27;0.000;28.899
450.10;1243.423;-5462.006;3092.218;  20.413; 644.1;336.187;16.246;12.342;7090.236;  0.000;  0.000;0.0000;1.03;0.00;-81.75;81.75;1.528;1421.995;-5418.262;3092.218;-175.28;0.000;28.899
451.10;1243.388;-5461.438;3091.917;  19.776; 642.9;336.278;18.962;12.342;7090.236;  0.000;  0.000;0.0000;1.21;-0.00;-81.86;81.86;1.529;1422.336;-5417.592;3091.917;-175.30;0.000;28.899
452.10;1243.351;-5460.873;3091.616;  19.141; 640.2;336.368;20.785;12.342;7090.236;  0.000;  0.000;0.0000;1.32;-0.00;-81.98;81.98;1.527;1422.676;-5416.924;3091.616;-175.32;0.000;28.899
453.10;1243.313;-5460.310;3091.317;  18.509; 636.3;336.456;22.690;12.342;7090.236;  0.000;  0.000;0.0000;1.44;0.00;-82.09;82.09;1.524;1423.014;-5416.259;3091.317;-175.34;0.000;28.899
454.10;1243.275;-5459.752;3091.020;  17.881; 631.2;336.543;24.660;12.342;7090.236;  0.000;  0.000;0.0000;1.56;0.00;-82.20;82.20;1.520;1423.352;-5415.599;3091.020;-175.36;0.000;28.899
455.10;1243.235;-5459.199;3090.725;  17.258; 625.0;336.627;26.673;12.342;7090.236;  0.000;  0.000;0.0000;1.68;-0.00;-82.31;82.31;1.515;1423.689;-5414.943;3090.725;-175.38;0.000;28.899
456.10;1243.195;-5458.652;3090.433;  16.643; 617.6;336.709;28.703;12.342;7090.236;  0.000;  0.000;0.0000;1.80;0.00;-82.42;82.42;1.509;1424.026;-5414.294;3090.433;-175.39;0.000;28.899
457.10;1243.154;-5458.112;3090.145;  16.035; 609.0;336.789;30.724;12.342;7090.236;  0.000;  0.000;0.0000;1.92;-0.00;-82.53;82.53;1.502;1424.362;-5413.652;3090.145;-175.41;0.000;28.900
458.10;1243.113;-5457.581;3089.861;  15.436; 599.3;336.867;32.704;12.342;7090.236;  0.000;  0.000;0.0000;2.03;-0.00;-82.65;82.65;1.493;1424.697;-5413.019;3089.861;-175.43;0.000;28.900
459.10;1243.071;-5457.058;3089.582;  14.847; 588.5;336.942;34.614;12.342;7090.236;  0.000;  0.000;0.0000;2.14;0.00;-82.76;82.76;1.483;1425.033;-5412.394;3089.582;-175.45;0.000;28.900
460.10;1243.029;-5456.546;3089.307;  14.269; 576.8;337.015;36.425;12.342;7090.236;  0.000;  0.000;0.0000;2.23;-0.00;-82.87;82.87;1.471;1425.368;-5411.780;3089.307;-175.47;0.000;28.900
461.10;1242.986;-5456.045;3089.039;  13.703; 563.8;337.085;39.200;12.342;7090.236;  0.000;  0.000;0.0000;2.38;0.00;-82.98;82.98;1.457;1425.703;-5411.177;3089.039;-175.49;0.000;28.900
462.10;1242.944;-5455.556;3088.776;  13.151; 550.0;337.152;40.178;12.342;7090.236;  0.000;  0.000;0.0000;2.41;0.00;-83.10;83.10;1.441;1426.039;-5410.585;3088.776;-175.51;0.000;28.900
463.10;1242.901;-5455.080;3088.520;  12.612; 535.9;337.217;41.043;12.342;7090.236;  0.000;  0.000;0.0000;2.43;-0.00;-83.21;83.21;1.424;1426.375;-5410.006;3088.520;-175.54;0.000;28.900
464.10;1242.859;-5454.616;3088.271;  12.087; 521.7;337.279;41.773;12.342;7090.236;  0.000;  0.000;0.0000;2.44;0.00;-83.33;83.33;1.405;1426.712;-5409.440;3088.271;-175.56;0.000;28.900
465.10;1242.817;-5454.164;3088.028;  11.576; 507.4;337.338;42.356;12.342;7090.236;  0.000;  0.000;0.0000;2.44;0.00;-83.44;83.44;1.385;1427.048;-5408.886;3088.028;-175.58;0.000;28.900
466.10;1242.774;-5453.726;3087.792;  11.080; 493.2;337.394;42.792;12.342;7090.236;  0.000;  0.000;0.0000;2.43;-0.00;-83.56;83.56;1.365;1427.386;-5408.345;3087.792;-175.61;0.000;28.900
467.10;1242.733;-5453.300;3087.562;  10.597; 479.2;337.448;43.094;12.342;7090.236;  0.000;  0.000;0.0000;2.40;0.00;-83.68;83.68;1.337;1427.724;-5407.817;3087.562;-175.63;0.000;28.900
468.10;1242.691;-5452.886;3087.339;  10.128; 465.5;337.499;43.279;12.342;7090.236;  0.000;  0.000;0.0000;2.36;-0.00;-83.80;83.80;1.310;1428.062;-5407.301;3087.339;-175.66;0.000;28.900
469.10;1242.649;-5452.484;3087.122;   9.672; 452.3;337.548;43.361;12.342;7090.236;  0.000;  0.000;0.0000;2.32;0.00;-83.93;83.93;1.283;1428.402;-5406.797;3087.122;-175.68;0.000;28.900
470.10;1242.608;-5452.094;3086.911;   9.229; 439.5;337.595;43.353;12.342;7090.236;  0.000;  0.000;0.0000;2.27;0.00;-84.05;84.05;1.256;1428.741;-5406.304;3086.911;-175.71;0.000;28.900
471.10;1242.567;-5451.715;3086.705;   8.798; 427.2;337.639;43.271;12.342;7090.236;  0.000;  0.000;0.0000;2.22;0.00;-84.17;84.17;1.229;1429.081;-5405.822;3086.705;-175.74;0.000;28.900
472.10;1242.526;-5451.347;3086.506;   8.379; 415.5;337.681;43.137;12.321;7091.869;  0.000;  0.000;0.7873;2.09;-0.00;-84.30;84.30;0.233;1429.422;-5405.351;3086.506;-175.77;0.930;28.900
473.10;1242.486;-5450.988;3086.311;   7.971; 404.7;337.722;43.035;12.109;7108.234;  0.000;  0.000;0.7873;2.10;0.00;-84.43;84.43;0.233;1429.764;-5404.890;3086.311;-175.80;0.931;28.900
474.10;1242.446;-5450.640;3086.122;   7.574; 393.8;337.760;42.771;11.896;7124.662;  0.000;  0.000;0.7873;2.10;0.00;-84.55;84.55;0.232;1430.105;-5404.439;3086.122;-175.83;0.935;28.900
475.10;1242.405;-5450.300;3085.937;   7.188; 382.9;337.796;42.349;11.684;7141.151;  0.000;  0.000;0.7873;2.11;0.00;-84.68;84.68;0.231;1430.448;-5403.997;3085.937;-175.86;0.943;28.900
476.10;1242.366;-5449.971;3085.758;   6.812; 371.7;337.831;41.733;11.471;7157.701;  0.000;  0.000;0.7873;2.19;-0.00;-84.81;84.81;0.243;1430.790;-5403.565;3085.758;-175.89;0.843;28.900
477.10;1242.326;-5449.652;3085.584;   6.448; 360.0;337.863;40.844;11.259;7174.313;  0.000;  0.000;0.7873;2.18;-0.00;-84.94;84.94;0.241;1431.134;-5403.143;3085.584;-175.93;0.860;28.900
478.10;1242.287;-5449.343;3085.416;   6.096; 348.4;337.894;39.827;11.046;7190.985;  0.000;  0.000;0.7873;2.18;-0.00;-85.07;85.07;0.238;1431.478;-5402.731;3085.416;-175.97;0.880;28.900
479.10;1242.249;-5449.045;3085.253;   5.755; 336.8;337.923;38.695;10.834;7207.720;  0.000;  0.000;0.7873;2.17;-0.00;-85.20;85.20;0.236;1431.824;-5402.330;3085.253;-176.00;0.904;28.900
480.10;1242.211;-5448.756;3085.095;   5.425; 325.4;337.950;37.463;10.621;7224.516;  0.000;  0.000;0.7873;2.16;0.00;-85.33;85.33;0.233;1432.170;-5401.939;3085.095;-176.04;0.932;28.900
481.10;1242.174;-5448.478;3084.943;   5.107; 314.1;337.976;36.144;10.409;7241.374;  0.000;  0.000;0.7873;2.14;0.00;-85.47;85.47;0.229;1432.517;-5401.558;3084.943;-176.09;0.964;28.900
482.10;1242.137;-5448.210;3084.795;   4.799; 302.8;338.000;34.754;10.196;7258.294;  0.000;  0.000;0.7873;2.13;0.00;-85.60;85.60;0.225;1432.864;-5401.186;3084.795;-176.13;1.001;28.900
483.10;1242.101;-5447.951;3084.654;   4.503; 291.8;338.022;33.305;9.984;7275.276;  0.000;  0.000;0.7873;2.11;-0.00;-85.73;85.73;0.220;1433.213;-5400.825;3084.654;-176.18;1.043;28.900
484.10;1242.066;-5447.702;3084.517;   4.218; 280.9;338.043;31.812;9.771;7292.322;  0.000;  0.000;0.7873;2.10;0.00;-85.87;85.87;0.215;1433.563;-5400.473;3084.517;-176.23;1.090;28.900
485.10;1242.031;-5447.463;3084.385;   3.943; 270.1;338.063;30.285;9.559;7309.432;  0.000;  0.000;0.7873;2.08;-0.00;-86.01;86.01;0.209;1433.914;-5400.130;3084.385;-176.28;1.142;28.900
486.10;1241.998;-5447.233;3084.259;   3.679; 259.6;338.081;28.744;9.346;7326.606;  0.000;  0.000;0.7873;2.01;-0.00;-86.14;86.14;0.185;1434.266;-5399.797;3084.259;-176.34;1.361;28.900
487.10;1241.964;-5447.012;3084.137;   3.425; 249.7;338.097;27.306;9.134;7343.846;  0.000;  0.000;0.7873;1.99;0.00;-86.28;86.28;0.177;1434.618;-5399.473;3084.137;-176.40;1.430;28.900
488.10;1241.932;-5446.800;3084.020;   3.181; 240.0;338.113;25.856;8.922;7361.152;  0.000;  0.000;0.7873;1.98;0.00;-86.42;86.42;0.169;1434.972;-5399.157;3084.020;-176.46;1.508;28.900
489.10;1241.900;-5446.596;3083.907;   2.947; 230.4;338.127;24.401;8.709;7378.526;  0.000;  0.000;0.7873;1.97;0.00;-86.56;86.56;0.159;1435.327;-5398.850;3083.907;-176.53;1.594;28.900
490.10;1241.869;-5446.401;3083.799;   2.722; 221.0;338.140;22.950;8.497;7395.967;  0.000;  0.000;0.7873;1.95;0.00;-86.70;86.70;0.148;1435.682;-5398.551;3083.799;-176.60;1.692;28.900
491.10;1241.839;-5446.214;3083.696;   2.506; 211.7;338.153;21.509;8.284;7413.479;  0.000;  0.000;0.7873;1.94;0.00;-86.84;86.84;0.136;1436.039;-5398.261;3083.696;-176.68;1.802;28.900
492.10;1241.810;-5446.035;3083.596;   2.300; 202.5;338.164;20.086;8.072;7431.061;  0.000;  0.000;0.7873;1.93;0.00;-86.98;86.98;0.122;1436.397;-5397.978;3083.596;-176.77;1.926;28.900
493.10;1241.781;-5445.864;3083.502;   2.102; 193.4;338.174;18.686;7.859;7448.715;  0.000;  0.000;0.7873;1.91;-0.00;-87.12;87.12;0.106;1436.756;-5397.703;3083.502;-176.86;2.066;28.900
494.10;1241.753;-5445.700;3083.411;   1.914; 184.5;338.183;17.315;7.647;7466.443;  0.000;  0.000;0.7873;1.90;-0.00;-87.25;87.25;0.088;1437.116;-5397.436;3083.411;-176.96;2.226;28.900
495.10;1241.726;-5445.545;3083.324;   1.734; 175.7;338.192;15.976;7.434;7484.247;  0.000;  0.000;0.7873;1.89;0.00;-87.39;87.39;0.068;1437.477;-5397.177;3083.324;-177.07;2.408;28.900
496.10;1241.700;-5445.397;3083.242;   1.563; 167.0;338.199;14.675;7.222;7502.128;  0.000;  0.000;0.7873;1.87;0.00;-87.53;87.53;0.045;1437.839;-5396.926;3083.242;-177.19;2.617;28.900
497.10;1241.675;-5445.257;3083.164;   1.401; 158.5;338.206;13.414;7.009;7520.088;  0.000;  0.000;0.7873;1.86;-0.00;-87.67;87.67;0.018;1438.203;-5396.682;3083.164;-177.33;2.859;28.900
498.10;1241.651;-5445.124;3083.090;   1.247; 150.0;338.212;12.195;6.797;7538.129;  0.000;  0.000;0.7873;1.86;0.00;-87.80;87.80;0.000;1438.568;-5396.445;3083.090;-177.48;3.139;28.900
499.10;1241.628;-5444.999;3083.020;   1.101; 141.5;338.217;10.999;6.584;7556.254;  0.000;  0.000;0.7873;1.87;0.00;-87.94;87.94;0.000;1438.933;-5396.215;3083.020;-177.64;3.475;28.900
500.10;1241.606;-5444.881;3082.954;   0.964; 132.9;338.222;9.826;6.372;7574.464;  0.000;  0.000;0.7873;1.88;-0.00;-88.08;88.08;0.000;1439.301;-5395.993;3082.954;-177.83;3.884;28.900
501.10;1241.585;-5444.770;3082.892;   0.836; 124.2;338.226;8.686;6.159;7592.762;  0.000;  0.000;0.7873;1.89;-0.00;-88.21;88.21;0.000;1439.669;-5395.779;3082.892;-178.04;4.387;28.900
502.10;1241.566;-5444.667;3082.834;   0.716; 115.4;338.230;7.584;5.947;7611.151;  0.000;  0.000;0.7873;1.90;0.00;-88.34;88.34;0.000;1440.039;-5395.572;3082.834;-178.28;5.018;28.900
503.10;1241.547;-5444.572;3082.781;   0.606; 106.5;338.233;6.527;5.734;7629.633;  0.000;  0.000;0.7873;1.91;0.00;-88.48;88.48;0.000;1440.410;-5395.372;3082.781;-178.56;5.822;28.900
504.10;1241.530;-5444.485;3082.732;   0.504;  97.6;338.236;5.525;5.522;7648.212;  0.000;  0.000;0.7873;1.92;-0.00;-88.61;88.61;0.000;1440.783;-5395.180;3082.732;-178.89;6.871;28.900
505.10;1241.514;-5444.405;3082.687;   0.411;  88.5;338.238;4.582;5.309;7666.891;  0.000;  0.000;0.7873;1.93;-0.00;-88.74;88.74;0.000;1441.158;-5394.996;3082.687;-179.28;8.274;28.900
506.10;1241.499;-5444.333;3082.646;   0.327;  79.3;338.239;3.708;5.097;7685.672;  0.000;  0.000;0.7873;1.94;-0.00;-88.87;88.87;0.000;1441.534;-5394.820;3082.646;-179.76;10.214;28.900
507.10;1241.486;-5444.269;3082.610;   0.253;  70.0;338.241;2.909;4.885;7704.561;  0.000;  0.000;0.7873;1.95;0.00;-89.01;89.01;0.000;1441.912;-5394.651;3082.610;179.63;13.007;28.900
508.10;1241.474;-5444.213;3082.579;   0.188;  60.6;338.242;2.192;4.672;7723.559;  0.000;  0.000;0.7873;1.96;0.00;-89.14;89.14;0.000;1442.292;-5394.491;3082.579;178.84;17.245;28.900
509.10;1241.464;-5444.166;3082.552;   0.132;  51.1;338.243;1.565;4.460;7742.672;  0.000;  0.000;0.7873;1.98;0.00;-89.27;89.27;0.000;1442.673;-5394.338;3082.552;177.78;24.139;28.900
510.10;1241.456;-5444.126;3082.530;   0.086;  41.4;338.243;1.034;4.247;7761.903;  0.000;  0.000;0.7873;1.99;-0.00;-89.40;89.40;0.000;1443.057;-5394.194;3082.530;176.24;9.593;28.900
511.10;1241.449;-5444.095;3082.512;   0.050;  31.7;338.243;0.606;4.035;7781.257;  0.000;  0.000;0.7873;2.00;0.00;-89.54;89.54;0.000;1443.442;-5394.058;3082.512;173.80;16.368;28.900
512.10;1241.444;-5444.073;3082.499;   0.024;  21.8;338.244;0.287;3.822;7800.738;  0.000;  0.000;0.7873;2.01;0.00;-89.67;89.67;0.000;1443.830;-5393.931;3082.499;169.29;34.558;28.900
513.10;1241.441;-5444.059;3082.491;   0.007;  11.9;338.244;0.085;3.612;7820.169;  0.000;  0.000;0.7510;1.93;0.00;-89.81;89.81;0.000;1444.219;-5393.811;3082.491;158.10;110.722;28.900
514.10;1241.440;-5444.053;3082.488;   0.000;   2.6;338.244;0.004;3.409;7839.003;  0.000;  0.000;0.7510;1.95;0.00;-89.91;89.91;0.000;1444.611;-5393.700;3082.488;112.21;2277.422;28.900
