#             Stage 2
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
621.10;3111.499;-4837.709;3148.725; 179.258;7384.4;2277.570;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;8.81;-0.19;8.62;1.600;3327.345;-4691.880;3148.725;-5.93;0.000;28.697
622.10;3117.858;-4834.015;3148.059; 179.234;7384.5;2284.752;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;8.87;-0.19;8.69;1.600;3333.871;-4687.658;3148.059;-5.97;0.000;28.691
623.10;3124.213;-4830.314;3147.388; 179.210;7384.5;2291.935;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;8.94;-0.19;8.75;1.600;3340.394;-4683.430;3147.388;-6.01;0.000;28.684
624.10;3130.564;-4826.608;3146.713; 179.185;7384.5;2299.117;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.01;-0.19;8.82;1.600;3346.911;-4679.195;3146.713;-6.05;0.000;28.677
625.10;3136.911;-4822.895;3146.033; 179.161;7384.6;2306.300;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.08;-0.19;8.89;1.600;3353.424;-4674.953;3146.033;-6.08;0.000;28.671
626.10;3143.255;-4819.177;3145.348; 179.137;7384.6;2313.482;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.15;-0.19;8.96;1.600;3359.932;-4670.704;3145.348;-6.12;0.000;28.664
627.10;3149.594;-4815.453;3144.660; 179.113;7384.6;2320.665;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.21;-0.19;9.03;1.600;3366.435;-4666.450;3144.660;-6.16;0.000;28.657
628.10;3155.930;-4811.723;3143.967; 179.088;7384.7;2327.848;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.28;-0.19;9.09;1.600;3372.934;-4662.188;3143.967;-6.19;0.000;28.651
629.10;3162.262;-4807.987;3143.269; 179.064;7384.7;2335.031;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.35;-0.19;9.16;1.600;3379.427;-4657.920;3143.269;-6.23;0.000;28.644
630.10;3168.589;-4804.246;3142.567; 179.040;7384.7;2342.213;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.42;-0.19;9.23;1.600;3385.916;-4653.645;3142.567;-6.27;0.000;28.637
631.10;3174.913;-4800.498;3141.860; 179.016;7384.8;2349.396;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.49;-0.19;9.30;1.600;3392.401;-4649.364;3141.860;-6.31;0.000;28.630
632.10;3181.233;-4796.745;3141.149; 178.991;7384.8;2356.579;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.55;-0.19;9.37;1.600;3398.880;-4645.076;3141.149;-6.34;0.000;28.623
633.10;3187.549;-4792.986;3140.434; 178.967;7384.8;2363.762;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.62;-0.19;9.44;1.600;3405.355;-4640.781;3140.434;-6.38;0.000;28.616
634.10;3193.861;-4789.221;3139.714; 178.943;7384.9;2370.945;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.69;-0.19;9.50;1.600;3411.824;-4636.480;3139.714;-6.42;0.000;28.609
635.10;3200.170;-4785.450;3138.990; 178.919;7384.9;2378.129;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.76;-0.19;9.57;1.600;3418.289;-4632.173;3138.990;-6.45;0.000;28.602
636.10;3206.474;-4781.673;3138.261; 178.895;7384.9;2385.312;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.83;-0.19;9.64;1.600;3424.749;-4627.859;3138.261;-6.49;0.000;28.595
637.10;3212.774;-4777.891;3137.528; 178.871;7384.9;2392.495;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.89;-0.19;9.71;1.600;3431.205;-4623.538;3137.528;-6.53;0.000;28.587
638.10;3219.070;-4774.103;3136.791; 178.847;7385.0;2399.678;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;9.96;-0.19;9.78;1.600;3437.655;-4619.211;3136.791;-6.57;0.000;28.580
639.10;3225.363;-4770.309;3136.049; 178.823;7385.0;2406.862;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.03;-0.19;9.84;1.600;3444.101;-4614.877;3136.049;-6.60;0.000;28.573
640.10;3231.651;-4766.509;3135.302; 178.798;7385.0;2414.045;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.10;-0.19;9.91;1.600;3450.541;-4610.537;3135.302;-6.64;0.000;28.566
641.10;3237.935;-4762.703;3134.551; 178.774;7385.1;2421.229;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.17;-0.19;9.98;1.600;3456.977;-4606.190;3134.551;-6.68;0.000;28.558
642.10;3244.215;-4758.892;3133.796; 178.750;7385.1;2428.412;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.23;-0.18;10.05;1.600;3463.408;-4601.837;3133.796;-6.71;0.000;28.551
643.10;3250.492;-4755.075;3133.036; 178.726;7385.1;2435.596;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.30;-0.18;10.12;1.600;3469.834;-4597.477;3133.036;-6.75;0.000;28.543
644.10;3256.764;-4751.252;3132.272; 178.702;7385.2;2442.779;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.37;-0.18;10.19;1.600;3476.255;-4593.111;3132.272;-6.79;0.000;28.536
645.10;3263.032;-4747.423;3131.503; 178.678;7385.2;2449.963;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.44;-0.18;10.25;1.600;3482.671;-4588.738;3131.503;-6.82;0.000;28.528
646.10;3269.296;-4743.588;3130.730; 178.654;7385.2;2457.147;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.51;-0.18;10.32;1.600;3489.082;-4584.358;3130.730;-6.86;0.000;28.521
647.10;3275.556;-4739.748;3129.953; 178.630;7385.3;2464.330;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.58;-0.18;10.39;1.600;3495.489;-4579.973;3129.953;-6.90;0.000;28.513
648.10;3281.813;-4735.902;3129.171; 178.606;7385.3;2471.514;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.64;-0.18;10.46;1.600;3501.890;-4575.580;3129.171;-6.93;0.000;28.506
649.10;3288.065;-4732.050;3128.385; 178.582;7385.3;2478.698;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.71;-0.18;10.53;1.600;3508.287;-4571.182;3128.385;-6.97;0.000;28.498
650.10;3294.312;-4728.192;3127.594; 178.558;7385.4;2485.882;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.78;-0.18;10.59;1.600;3514.678;-4566.777;3127.594;-7.01;0.000;28.490
651.10;3300.556;-4724.329;3126.799; 178.534;7385.4;2493.066;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.85;-0.18;10.66;1.600;3521.065;-4562.365;3126.799;-7.05;0.000;28.482
652.10;3306.796;-4720.460;3125.999; 178.511;7385.4;2500.250;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.92;-0.18;10.73;1.600;3527.446;-4557.947;3125.999;-7.08;0.000;28.475
653.10;3313.032;-4716.585;3125.195; 178.487;7385.5;2507.434;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;10.98;-0.18;10.80;1.600;3533.823;-4553.522;3125.195;-7.12;0.000;28.467
654.10;3319.263;-4712.704;3124.387; 178.463;7385.5;2514.618;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.05;-0.18;10.87;1.600;3540.194;-4549.091;3124.387;-7.16;0.000;28.459
655.10;3325.491;-4708.818;3123.574; 178.439;7385.5;2521.803;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.12;-0.18;10.94;1.600;3546.561;-4544.654;3123.574;-7.19;0.000;28.451
656.10;3331.714;-4704.926;3122.757; 178.415;7385.5;2528.987;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.19;-0.18;11.00;1.600;3552.922;-4540.210;3122.757;-7.23;0.000;28.443
657.10;3337.934;-4701.028;3121.935; 178.391;7385.6;2536.171;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.26;-0.18;11.07;1.600;3559.279;-4535.760;3121.935;-7.27;0.000;28.435
658.10;3344.149;-4697.125;3121.109; 178.367;7385.6;2543.356;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.32;-0.18;11.14;1.600;3565.630;-4531.303;3121.109;-7.30;0.000;28.427
659.10;3350.360;-4693.216;3120.279; 178.344;7385.6;2550.540;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.39;-0.18;11.21;1.600;3571.977;-4526.840;3120.279;-7.34;0.000;28.418
660.10;3356.566;-4689.301;3119.444; 178.320;7385.7;2557.725;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.46;-0.18;11.28;1.600;3578.318;-4522.371;3119.444;-7.38;0.000;28.410
661.10;3362.769;-4685.380;3118.604; 178.296;7385.7;2564.909;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.53;-0.18;11.34;1.600;3584.654;-4517.895;3118.604;-7.41;0.000;28.402
662.10;3368.968;-4681.454;3117.761; 178.272;7385.7;2572.094;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.60;-0.18;11.41;1.600;3590.986;-4513.412;3117.761;-7.45;0.000;28.394
663.10;3375.162;-4677.522;3116.913; 178.248;7385.8;2579.278;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.66;-0.18;11.48;1.600;3597.312;-4508.924;3116.913;-7.49;0.000;28.385
664.10;3381.352;-4673.584;3116.060; 178.225;7385.8;2586.463;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.73;-0.18;11.55;1.600;3603.633;-4504.429;3116.060;-7.52;0.000;28.377
665.10;3387.538;-4669.641;3115.203; 178.201;7385.8;2593.648;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.80;-0.18;11.62;1.600;3609.949;-4499.927;3115.203;-7.56;0.000;28.369
666.10;3393.720;-4665.692;3114.342; 178.177;7385.9;2600.833;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.87;-0.18;11.69;1.600;3616.260;-4495.420;3114.342;-7.60;0.000;28.360
667.10;3399.897;-4661.737;3113.476; 178.153;7385.9;2608.018;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;11.94;-0.18;11.75;1.600;3622.565;-4490.905;3113.476;-7.63;0.000;28.352
668.10;3406.071;-4657.777;3112.606; 178.130;7385.9;2615.203;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.00;-0.18;11.82;1.600;3628.866;-4486.385;3112.606;-7.67;0.000;28.343
669.10;3412.240;-4653.811;3111.731; 178.106;7386.0;2622.388;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.07;-0.18;11.89;1.600;3635.162;-4481.858;3111.731;-7.71;0.000;28.335
670.10;3418.405;-4649.839;3110.852; 178.082;7386.0;2629.573;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.14;-0.18;11.96;1.600;3641.452;-4477.325;3110.852;-7.74;0.000;28.326
671.10;3424.565;-4645.862;3109.969; 178.059;7386.0;2636.758;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.21;-0.18;12.03;1.600;3647.737;-4472.786;3109.969;-7.78;0.000;28.317
672.10;3430.722;-4641.879;3109.081; 178.035;7386.1;2643.943;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.28;-0.18;12.09;1.600;3654.017;-4468.240;3109.081;-7.82;0.000;28.309
673.10;3436.874;-4637.890;3108.189; 178.012;7386.1;2651.128;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.34;-0.18;12.16;1.600;3660.292;-4463.688;3108.189;-7.85;0.000;28.300
674.10;3443.022;-4633.896;3107.292; 177.988;7386.1;2658.313;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.41;-0.18;12.23;1.600;3666.562;-4459.129;3107.292;-7.89;0.000;28.291
675.10;3449.165;-4629.896;3106.392; 177.964;7386.1;2665.499;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.48;-0.18;12.30;1.600;3672.826;-4454.564;3106.391;-7.93;0.000;28.282
676.10;3455.305;-4625.890;3105.486; 177.941;7386.2;2672.684;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.55;-0.18;12.37;1.600;3679.086;-4449.993;3105.486;-7.96;0.000;28.273
677.10;3461.440;-4621.879;3104.576; 177.917;7386.2;2679.869;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.62;-0.18;12.44;1.600;3685.340;-4445.416;3104.576;-8.00;0.000;28.265
678.10;3467.570;-4617.862;3103.662; 177.894;7386.2;2687.055;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.68;-0.18;12.50;1.600;3691.589;-4440.832;3103.662;-8.04;0.000;28.256
679.10;3473.697;-4613.840;3102.744; 177.870;7386.3;2694.240;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.75;-0.18;12.57;1.600;3697.832;-4436.242;3102.744;-8.07;0.000;28.247
680.10;3479.819;-4609.812;3101.821; 177.847;7386.3;2701.426;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.82;-0.18;12.64;1.600;3704.071;-4431.646;3101.821;-8.11;0.000;28.238
681.10;3485.937;-4605.778;3100.894; 177.823;7386.3;2708.611;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.89;-0.18;12.71;1.600;3710.304;-4427.044;3100.893;-8.14;0.000;28.228
682.10;3492.050;-4601.739;3099.962; 177.800;7386.4;2715.797;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;12.96;-0.18;12.78;1.600;3716.532;-4422.435;3099.962;-8.18;0.000;28.219
683.10;3498.160;-4597.694;3099.026; 177.776;7386.4;2722.983;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.03;-0.18;12.84;1.600;3722.755;-4417.820;3099.026;-8.22;0.000;28.210
684.10;3504.264;-4593.644;3098.085; 177.753;7386.4;2730.169;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.09;-0.18;12.91;1.600;3728.972;-4413.199;3098.085;-8.25;0.000;28.201
685.10;3510.365;-4589.588;3097.141; 177.729;7386.5;2737.355;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.16;-0.18;12.98;1.600;3735.184;-4408.571;3097.140;-8.29;0.000;28.192
686.10;3516.461;-4585.526;3096.191; 177.706;7386.5;2744.540;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.23;-0.18;13.05;1.600;3741.391;-4403.938;3096.191;-8.33;0.000;28.182
687.10;3522.553;-4581.459;3095.238; 177.682;7386.5;2751.726;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.30;-0.18;13.12;1.600;3747.593;-4399.298;3095.238;-8.36;0.000;28.173
688.10;3528.640;-4577.387;3094.280; 177.659;7386.6;2758.912;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.37;-0.18;13.19;1.600;3753.789;-4394.652;3094.280;-8.40;0.000;28.164
689.10;3534.723;-4573.308;3093.317; 177.636;7386.6;2766.098;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.43;-0.18;13.25;1.600;3759.980;-4389.999;3093.317;-8.44;0.000;28.154
690.10;3540.802;-4569.225;3092.351; 177.612;7386.6;2773.284;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.50;-0.18;13.32;1.600;3766.166;-4385.341;3092.351;-8.47;0.000;28.145
691.10;3546.876;-4565.135;3091.380; 177.589;7386.7;2780.471;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.57;-0.18;13.39;1.600;3772.346;-4380.676;3091.379;-8.51;0.000;28.135
692.10;3552.946;-4561.040;3090.404; 177.566;7386.7;2787.657;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.64;-0.18;13.46;1.600;3778.521;-4376.005;3090.404;-8.54;0.000;28.126
693.10;3559.011;-4556.940;3089.424; 177.542;7386.7;2794.843;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.71;-0.18;13.53;1.600;3784.691;-4371.328;3089.424;-8.58;0.000;28.116
694.10;3565.072;-4552.834;3088.440; 177.519;7386.7;2802.029;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.77;-0.18;13.60;1.600;3790.855;-4366.644;3088.440;-8.62;0.000;28.106
695.10;3571.129;-4548.722;3087.451; 177.496;7386.8;2809.216;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.84;-0.18;13.66;1.600;3797.014;-4361.955;3087.451;-8.65;0.000;28.097
696.10;3577.181;-4544.605;3086.458; 177.472;7386.8;2816.402;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.91;-0.18;13.73;1.600;3803.168;-4357.259;3086.458;-8.69;0.000;28.087
697.10;3583.229;-4540.483;3085.461; 177.449;7386.8;2823.589;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;13.98;-0.18;13.80;1.600;3809.316;-4352.557;3085.461;-8.73;0.000;28.077
698.10;3589.272;-4536.355;3084.459; 177.426;7386.9;2830.775;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.05;-0.18;13.87;1.600;3815.459;-4347.849;3084.459;-8.76;0.000;28.067
699.10;3595.311;-4532.221;3083.453; 177.403;7386.9;2837.962;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.11;-0.18;13.94;1.600;3821.596;-4343.135;3083.453;-8.80;0.000;28.058
700.10;3601.345;-4528.082;3082.443; 177.379;7386.9;2845.148;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.18;-0.18;14.00;1.600;3827.728;-4338.415;3082.443;-8.83;0.000;28.048
701.10;3607.375;-4523.937;3081.428; 177.356;7387.0;2852.335;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.25;-0.18;14.07;1.600;3833.854;-4333.688;3081.428;-8.87;0.000;28.038
702.10;3613.401;-4519.787;3080.409; 177.333;7387.0;2859.522;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.32;-0.18;14.14;1.600;3839.976;-4328.955;3080.409;-8.91;0.000;28.028
703.10;3619.421;-4515.632;3079.386; 177.310;7387.0;2866.709;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.39;-0.18;14.21;1.600;3846.091;-4324.217;3079.385;-8.94;0.000;28.018
704.10;3625.438;-4511.470;3078.358; 177.287;7387.1;2873.895;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.46;-0.18;14.28;1.600;3852.202;-4319.472;3078.358;-8.98;0.000;28.008
705.10;3631.450;-4507.304;3077.326; 177.264;7387.1;2881.082;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.52;-0.18;14.35;1.600;3858.306;-4314.721;3077.325;-9.01;0.000;27.998
706.10;3637.457;-4503.132;3076.289; 177.240;7387.1;2888.269;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.59;-0.18;14.41;1.600;3864.406;-4309.964;3076.289;-9.05;0.000;27.987
707.10;3643.460;-4498.954;3075.248; 177.217;7387.2;2895.456;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.66;-0.18;14.48;1.600;3870.500;-4305.201;3075.248;-9.09;0.000;27.977
708.10;3649.458;-4494.771;3074.203; 177.194;7387.2;2902.643;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.73;-0.18;14.55;1.600;3876.588;-4300.431;3074.203;-9.12;0.000;27.967
709.10;3655.452;-4490.583;3073.153; 177.171;7387.2;2909.830;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.80;-0.18;14.62;1.600;3882.671;-4295.656;3073.153;-9.16;0.000;27.957
710.10;3661.441;-4486.389;3072.099; 177.148;7387.2;2917.017;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.86;-0.18;14.69;1.600;3888.749;-4290.875;3072.099;-9.19;0.000;27.946
711.10;3667.426;-4482.190;3071.041; 177.125;7387.3;2924.205;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;14.93;-0.18;14.75;1.600;3894.820;-4286.087;3071.041;-9.23;0.000;27.936
712.10;3673.406;-4477.985;3069.978; 177.102;7387.3;2931.392;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.00;-0.18;14.82;1.600;3900.887;-4281.294;3069.978;-9.27;0.000;27.926
713.10;3679.382;-4473.774;3068.911; 177.079;7387.3;2938.579;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.07;-0.18;14.89;1.600;3906.948;-4276.494;3068.911;-9.30;0.000;27.915
714.10;3685.353;-4469.559;3067.840; 177.056;7387.4;2945.767;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.14;-0.18;14.96;1.600;3913.003;-4271.688;3067.840;-9.34;0.000;27.905
715.10;3691.319;-4465.338;3066.764; 177.033;7387.4;2952.954;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.20;-0.18;15.03;1.600;3919.053;-4266.877;3066.764;-9.37;0.000;27.894
716.10;3697.281;-4461.111;3065.684; 177.010;7387.4;2960.141;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.27;-0.18;15.10;1.600;3925.097;-4262.059;3065.684;-9.41;0.000;27.884
717.10;3703.239;-4456.879;3064.600; 176.987;7387.5;2967.329;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.34;-0.18;15.16;1.600;3931.136;-4257.235;3064.600;-9.44;0.000;27.873
718.10;3709.191;-4452.642;3063.511; 176.964;7387.5;2974.517;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.41;-0.18;15.23;1.600;3937.169;-4252.405;3063.511;-9.48;0.000;27.862
719.10;3715.139;-4448.399;3062.418; 176.941;7387.5;2981.704;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.48;-0.18;15.30;1.600;3943.197;-4247.570;3062.418;-9.52;0.000;27.852
720.10;3721.083;-4444.151;3061.321; 176.918;7387.6;2988.892;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.54;-0.18;15.37;1.600;3949.219;-4242.728;3061.321;-9.55;0.000;27.841
721.10;3727.022;-4439.897;3060.219; 176.896;7387.6;2996.080;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.61;-0.18;15.44;1.600;3955.235;-4237.880;3060.219;-9.59;0.000;27.830
722.10;3732.956;-4435.638;3059.113; 176.873;7387.6;3003.267;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.68;-0.18;15.51;1.600;3961.246;-4233.026;3059.113;-9.62;0.000;27.819
723.10;3738.885;-4431.374;3058.003; 176.850;7387.6;3010.455;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.75;-0.18;15.57;1.600;3967.251;-4228.166;3058.002;-9.66;0.000;27.808
724.10;3744.810;-4427.104;3056.888; 176.827;7387.7;3017.643;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.82;-0.18;15.64;1.600;3973.251;-4223.300;3056.888;-9.69;0.000;27.797
725.10;3750.730;-4422.829;3055.769; 176.804;7387.7;3024.831;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.89;-0.18;15.71;1.600;3979.245;-4218.429;3055.769;-9.73;0.000;27.786
726.10;3756.646;-4418.548;3054.646; 176.781;7387.7;3032.019;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;15.95;-0.18;15.78;1.600;3985.233;-4213.551;3054.645;-9.77;0.000;27.775
727.10;3762.557;-4414.263;3053.518; 176.759;7387.8;3039.207;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.02;-0.18;15.85;1.600;3991.216;-4208.667;3053.518;-9.80;0.000;27.764
728.10;3768.463;-4409.971;3052.386; 176.736;7387.8;3046.395;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.09;-0.17;15.91;1.600;3997.193;-4203.778;3052.386;-9.84;0.000;27.753
729.10;3774.365;-4405.675;3051.250; 176.713;7387.8;3053.583;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.16;-0.17;15.98;1.600;4003.165;-4198.882;3051.249;-9.87;0.000;27.742
730.10;3780.261;-4401.373;3050.109; 176.690;7387.9;3060.771;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.23;-0.17;16.05;1.600;4009.130;-4193.980;3050.109;-9.91;0.000;27.731
731.10;3786.153;-4397.066;3048.964; 176.668;7387.9;3067.960;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.29;-0.17;16.12;1.600;4015.090;-4189.073;3048.964;-9.94;0.000;27.720
732.10;3792.041;-4392.753;3047.815; 176.645;7387.9;3075.148;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.36;-0.17;16.19;1.600;4021.045;-4184.159;3047.815;-9.98;0.000;27.709
733.10;3797.924;-4388.435;3046.661; 176.622;7388.0;3082.336;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.43;-0.17;16.26;1.600;4026.994;-4179.240;3046.661;-10.01;0.000;27.697
734.10;3803.802;-4384.112;3045.503; 176.600;7388.0;3089.525;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.50;-0.17;16.32;1.600;4032.937;-4174.315;3045.503;-10.05;0.000;27.686
735.10;3809.675;-4379.783;3044.341; 176.577;7388.0;3096.713;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.57;-0.17;16.39;1.600;4038.874;-4169.384;3044.341;-10.09;0.000;27.675
736.10;3815.543;-4375.449;3043.175; 176.554;7388.1;3103.902;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.63;-0.17;16.46;1.600;4044.805;-4164.447;3043.175;-10.12;0.000;27.663
737.10;3821.407;-4371.110;3042.004; 176.532;7388.1;3111.090;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.70;-0.17;16.53;1.600;4050.731;-4159.504;3042.004;-10.16;0.000;27.652
738.10;3827.266;-4366.765;3040.829; 176.509;7388.1;3118.279;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.77;-0.17;16.60;1.600;4056.651;-4154.555;3040.829;-10.19;0.000;27.640
739.10;3833.120;-4362.415;3039.649; 176.486;7388.1;3125.467;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.84;-0.17;16.66;1.600;4062.566;-4149.600;3039.649;-10.23;0.000;27.629
740.10;3838.970;-4358.060;3038.466; 176.464;7388.2;3132.656;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.91;-0.17;16.73;1.600;4068.474;-4144.639;3038.465;-10.26;0.000;27.617
741.10;3844.814;-4353.700;3037.278; 176.441;7388.2;3139.845;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;16.97;-0.17;16.80;1.600;4074.377;-4139.673;3037.277;-10.30;0.000;27.606
742.10;3850.654;-4349.334;3036.085; 176.419;7388.2;3147.034;0.000;18.331;9116.465;  0.000;  0.000;0.0000;0.00;17.04;-0.17;16.87;1.600;4080.274;-4134.701;3036.085;-10.33;0.000;27.594
