#            Stage 1b
#Time;x(km);y(km);z(km);alt(km);relVel;dwnrng(km);Q(kPa);Fuel(tons);dV_tot;dV_grav;dv_drag;throttle;accel;aoa;aov;pitch;Cd;x(km);y(km);z(km);yaw;c_thrust;incl
-20.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-19.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-18.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-17.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-16.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-15.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-14.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-13.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-12.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-11.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
-10.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -9.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -8.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -7.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -6.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -5.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;409.500;  0.000;  0.000;  0.000;0.0000;1.00;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -4.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;408.286;  0.000;  0.000;  0.000;0.5000;0.51;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -3.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;406.752;  0.000;  0.000;  0.000;0.7500;0.28;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -2.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;404.612;  0.000;  0.000;  0.000;1.0000;0.37;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
 -1.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;402.183;  0.000;  0.000;  0.000;1.0000;0.39;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
  0.00;914.144;-5524.344;3053.973;   0.013;   0.0;0.000;0.000;399.754;  0.000;  0.000;  0.000;1.0000;0.40;0.00;90.00;28.61;0.200;914.144;-5524.344;3053.973;90.00;0.000;28.608
  0.10;914.144;-5524.344;3053.973;   0.013;   0.5;0.000;0.000;399.511;  0.000;  0.000;  0.000;1.0000;1.40;0.21;89.79;90.00;0.200;914.184;-5524.338;3053.973;180.00;0.000;28.608
  1.10;914.144;-5524.346;3053.975;   0.015;   4.5;0.000;0.000;397.082;  0.000;  0.000;  0.000;1.0000;1.41;0.20;89.80;90.00;0.200;914.587;-5524.273;3053.975;180.00;0.000;28.608
  2.10;914.145;-5524.352;3053.978;   0.021;   8.5;0.000;0.000;394.654;  0.000;  0.000;  0.000;1.0000;1.42;0.20;89.80;89.99;0.200;914.991;-5524.212;3053.978;180.00;0.000;28.608
  3.10;914.147;-5524.361;3053.983;   0.032;  12.7;0.000;0.000;392.225;  0.000;  0.000;  0.000;1.0000;1.42;0.20;89.80;89.99;0.200;915.396;-5524.154;3053.983;179.99;0.000;28.608
  4.10;914.149;-5524.374;3053.990;   0.047;  16.9;0.000;0.000;389.796;  0.000;  0.000;  0.000;1.0000;1.43;0.20;89.80;89.98;0.200;915.800;-5524.100;3053.990;179.99;0.000;28.608
  5.10;914.152;-5524.390;3053.999;   0.066;  21.2;0.000;0.000;387.367;  0.000;  0.000;  0.000;1.0000;1.44;0.20;89.80;89.98;0.200;916.206;-5524.050;3053.999;179.99;0.000;28.608
  6.10;914.155;-5524.410;3054.010;   0.089;  25.5;0.000;0.000;384.938;  0.000;  0.000;  0.000;1.0000;1.44;0.20;89.80;89.98;0.200;916.612;-5524.003;3054.010;179.99;0.000;28.608
  7.10;914.159;-5524.434;3054.023;   0.116;  29.9;0.000;0.000;382.509;  0.000;  0.000;  0.000;1.0000;1.45;0.20;89.79;89.97;0.200;917.019;-5523.960;3054.023;179.99;0.000;28.608
  8.10;914.163;-5524.462;3054.038;   0.148;  34.4;0.000;0.000;380.080;  0.000;  0.000;  0.000;1.0000;1.46;0.20;89.79;89.97;0.200;917.426;-5523.921;3054.038;179.98;0.000;28.608
  9.10;914.169;-5524.494;3054.055;   0.185;  39.0;0.001;0.000;377.651;  0.000;  0.000;  0.000;1.0000;1.47;0.20;89.79;89.97;0.200;917.834;-5523.886;3054.055;179.98;0.000;28.608
 10.10;914.174;-5524.530;3054.075;   0.226;  43.7;0.001;0.000;375.223;  0.000;  0.000;  0.000;1.0000;1.48;0.20;89.79;89.96;0.200;918.243;-5523.855;3054.075;179.98;0.000;28.608
 11.10;914.181;-5524.570;3054.097;   0.272;  48.4;0.001;0.000;372.794;  0.000;  0.000;  0.000;1.0000;1.49;0.20;89.78;89.96;0.200;918.652;-5523.828;3054.097;179.98;0.000;28.608
 12.10;914.188;-5524.614;3054.121;   0.323;  53.2;0.001;0.000;370.365;  0.000;  0.000;  0.000;1.0000;1.49;0.20;89.78;89.96;0.200;919.062;-5523.805;3054.121;179.98;0.000;28.608
 13.10;914.196;-5524.662;3054.147;   0.378;  58.1;0.001;0.000;367.936;  0.000;  0.000;  0.000;1.0000;1.50;0.20;89.78;89.95;0.200;919.473;-5523.786;3054.147;179.97;0.000;28.608
 14.10;914.205;-5524.714;3054.176;   0.439;  63.1;0.002;0.000;365.507;  0.000;  0.000;  0.000;1.0000;1.51;0.20;89.77;89.95;0.200;919.884;-5523.771;3054.176;179.97;0.000;28.608
 15.10;914.214;-5524.771;3054.207;   0.504;  68.2;0.002;0.000;363.078;  0.000;  0.000;  0.000;1.0000;1.52;0.20;89.77;89.94;0.200;920.297;-5523.761;3054.207;179.97;0.000;28.608
 16.10;914.224;-5524.833;3054.241;   0.575;  73.4;0.002;0.000;360.649;  0.000;  0.000;  0.000;1.0000;1.53;0.20;89.77;89.94;0.200;920.709;-5523.755;3054.241;179.97;0.000;28.608
 17.10;914.234;-5524.898;3054.277;   0.651;  78.7;0.002;0.000;358.221;  0.000;  0.000;  0.000;1.0000;1.54;0.20;89.76;89.94;0.200;921.123;-5523.754;3054.277;179.97;0.000;28.608
 18.10;914.246;-5524.969;3054.316;   0.732;  84.0;0.003;0.000;355.792;  0.000;  0.000;  0.000;1.0000;1.55;0.20;89.76;89.93;0.200;921.537;-5523.757;3054.316;179.96;0.000;28.608
 19.10;914.258;-5525.044;3054.357;   0.819;  89.5;0.003;0.000;353.363;  0.000;  0.000;  0.000;1.0000;1.56;0.20;89.75;89.93;0.200;921.952;-5523.765;3054.357;179.96;0.000;28.608
 20.10;914.271;-5525.124;3054.401;   0.911;  95.0;0.004;0.000;350.934;  0.000;  0.000;  0.000;1.0000;1.57;0.21;89.75;89.93;0.200;922.368;-5523.778;3054.401;179.96;0.000;28.608
 21.10;914.285;-5525.209;3054.448;   1.009; 100.7;0.004;0.000;348.505;  0.000;  0.000;  0.000;1.0000;1.58;0.21;89.74;89.92;0.200;922.785;-5523.796;3054.448;179.96;0.000;28.608
 22.10;914.299;-5525.299;3054.497;   1.112; 106.4;0.004;0.000;346.076;  0.000;  0.000;  0.000;1.0000;1.59;0.21;89.74;89.92;0.200;923.202;-5523.818;3054.497;179.96;0.000;28.608
 23.10;914.314;-5525.393;3054.549;   1.221; 112.3;0.005;0.000;343.647;  0.000;  0.000;  0.000;1.0000;1.60;0.21;89.73;89.92;0.200;923.621;-5523.846;3054.549;179.95;0.000;28.608
 24.10;914.331;-5525.493;3054.604;   1.336; 118.3;0.005;0.000;341.218;  0.000;  0.000;  0.000;1.0000;1.61;0.21;89.73;89.91;0.200;924.040;-5523.878;3054.604;179.95;0.000;28.608
 25.10;914.348;-5525.599;3054.661;   1.458; 124.3;0.006;0.000;338.790;  0.000;  0.000;  0.000;1.0000;1.62;0.21;89.72;89.91;0.200;924.460;-5523.916;3054.661;179.95;0.000;28.608
 26.10;914.365;-5525.709;3054.722;   1.585; 130.5;0.007;0.000;336.361;  0.000;  0.000;  0.000;1.0000;1.63;0.21;89.71;89.90;0.200;924.880;-5523.959;3054.722;179.95;0.000;28.608
 27.10;914.384;-5525.825;3054.786;   1.718; 136.8;0.007;0.000;333.932;  0.000;  0.000;  0.000;1.0000;1.64;0.22;89.71;89.90;0.200;925.302;-5524.007;3054.786;179.95;0.000;28.608
 28.10;914.403;-5525.946;3054.852;   1.858; 143.2;0.008;0.000;331.503;  0.000;  0.000;  0.000;1.0000;1.65;0.22;89.70;89.90;0.200;925.725;-5524.061;3054.852;179.94;0.000;28.608
 29.10;914.424;-5526.073;3054.922;   2.004; 149.7;0.009;0.000;329.074;  0.000;  0.000;  0.000;1.0000;1.67;0.22;89.70;89.89;0.200;926.148;-5524.120;3054.922;179.94;0.000;28.608
 30.10;914.445;-5526.206;3054.995;   2.157; 156.3;0.010;0.000;326.645;  0.000;  0.000;  0.000;1.0000;1.68;0.27;89.69;89.95;0.200;926.572;-5524.185;3054.995;171.41;0.000;28.608
 31.10;914.467;-5526.344;3055.071;   2.317; 162.9;0.010;0.000;324.216;  0.000;  0.000;  0.000;1.0000;1.67;-1.44;89.74;88.79;0.200;926.998;-5524.256;3055.071;7.07;0.000;28.608
 32.10;914.491;-5526.488;3055.150;   2.483; 169.4;0.011;0.000;321.788;  0.000;  0.000;  0.000;1.0000;1.66;-2.52;89.87;87.54;0.200;927.424;-5524.333;3055.150;6.76;0.000;28.608
 33.10;914.516;-5526.638;3055.232;   2.655; 175.9;0.011;0.000;319.359;  0.000;  0.000;  0.000;1.0000;1.65;-3.51;89.76;86.28;0.200;927.853;-5524.414;3055.232;6.67;0.000;28.608
 34.10;914.543;-5526.793;3055.317;   2.834; 182.3;0.010;0.000;316.930;  0.000;  0.000;  0.000;1.0000;1.65;-4.43;89.43;85.02;0.200;928.283;-5524.502;3055.317;6.62;0.000;28.608
 35.10;914.572;-5526.953;3055.406;   3.019; 188.5;0.009;0.000;314.501;  0.000;  0.000;  0.000;0.9987;1.64;-5.27;89.03;83.77;0.200;928.715;-5524.594;3055.406;6.59;0.000;28.608
 36.10;914.603;-5527.118;3055.498;   3.211; 194.6;0.008;0.000;312.093;  0.000;  0.000;  0.000;0.9853;1.61;-6.06;88.57;82.51;0.200;929.150;-5524.691;3055.498;6.57;0.000;28.608
 37.10;914.637;-5527.288;3055.592;   3.408; 200.4;0.010;0.000;309.716;  0.000;  0.000;  0.000;0.9720;1.59;-6.81;88.06;81.26;0.200;929.587;-5524.793;3055.592;6.55;0.000;28.608
 38.10;914.674;-5527.462;3055.690;   3.611; 206.0;0.015;0.000;307.372;  0.000;  0.000;  0.000;0.9587;1.56;-7.52;87.52;80.00;0.200;930.027;-5524.899;3055.690;6.54;0.000;28.608
 39.10;914.714;-5527.640;3055.790;   3.819; 211.3;0.025;0.000;305.061;  0.000;  0.000;  0.000;0.9453;1.53;-8.20;86.94;78.75;0.200;930.470;-5525.010;3055.790;6.54;0.000;28.608
 40.10;914.756;-5527.823;3055.893;   4.033; 216.3;0.037;0.000;302.782;  0.000;  0.000;  0.000;0.9320;1.50;-8.86;86.35;77.49;0.200;930.917;-5525.124;3055.893;6.53;0.000;28.608
 41.10;914.802;-5528.009;3055.999;   4.251; 221.1;0.052;0.000;300.535;  0.000;  0.000;  0.000;0.9187;1.49;-9.49;85.72;76.24;0.200;931.366;-5525.242;3055.999;6.52;0.000;28.608
 42.10;914.852;-5528.198;3056.107;   4.473; 225.9;0.069;0.000;298.321;  0.000;  0.000;  0.000;0.9053;1.48;-10.10;85.07;74.98;0.202;931.819;-5525.363;3056.107;6.52;0.000;28.608
 43.10;914.905;-5528.390;3056.217;   4.700; 230.6;0.090;0.000;296.139;  0.000;  0.000;  0.000;0.8920;1.47;-10.68;84.40;73.73;0.206;932.276;-5525.488;3056.217;6.52;0.000;28.608
 44.10;914.962;-5528.586;3056.330;   4.932; 235.1;0.114;0.000;293.989;  0.000;  0.000;  0.000;0.8787;1.46;-11.25;83.72;72.47;0.210;932.736;-5525.615;3056.330;6.51;0.000;28.608
 45.10;915.022;-5528.784;3056.445;   5.168; 239.6;0.142;0.000;291.872;  0.000;  0.000;  0.000;0.8653;1.45;-11.80;83.01;71.21;0.216;933.200;-5525.745;3056.445;6.51;0.000;28.608
 46.10;915.087;-5528.985;3056.562;   5.407; 244.0;0.173;0.000;289.787;  0.000;  0.000;  0.000;0.8520;1.44;-12.33;82.29;69.96;0.222;933.668;-5525.878;3056.562;6.51;0.000;28.608
 47.10;915.156;-5529.189;3056.682;   5.651; 248.3;0.207;0.000;287.735;  0.000;  0.000;  0.000;0.8387;1.43;-12.86;81.56;68.70;0.228;934.141;-5526.013;3056.682;6.51;0.000;28.608
 48.10;915.229;-5529.395;3056.804;   5.898; 252.5;0.245;0.000;285.715;  0.000;  0.000;  0.000;0.8253;1.42;-13.37;80.82;67.45;0.235;934.617;-5526.151;3056.804;6.50;0.000;28.608
 49.10;915.306;-5529.604;3056.927;   6.149; 256.6;0.288;0.000;283.727;  0.000;  0.000;  0.000;0.8120;1.40;-13.87;80.06;66.19;0.242;935.098;-5526.291;3056.927;6.50;0.000;28.608
 50.10;915.387;-5529.814;3057.053;   6.403; 260.6;0.334;0.000;281.772;  0.000;  0.000;  0.000;0.8000;1.39;-14.26;79.30;65.04;0.250;935.584;-5526.433;3057.053;6.50;0.000;28.608
 51.10;915.474;-5530.027;3057.181;   6.661; 264.6;0.385;0.000;279.829;  0.000;  0.000;  0.000;0.8000;1.40;-13.94;78.53;64.59;0.258;936.074;-5526.577;3057.181;6.50;0.000;28.608
 52.10;915.564;-5530.241;3057.310;   6.922; 268.7;0.439;0.000;277.886;  0.000;  0.000;  0.000;0.8000;1.41;-13.60;77.73;64.13;0.266;936.568;-5526.723;3057.310;6.50;0.000;28.609
 53.10;915.660;-5530.458;3057.442;   7.186; 273.0;0.499;0.000;275.943;  0.000;  0.000;  0.000;0.8000;1.42;-13.24;76.92;63.68;0.276;937.068;-5526.871;3057.442;6.50;0.000;28.609
 54.10;915.761;-5530.676;3057.576;   7.453; 277.4;0.563;0.000;274.000;  0.000;  0.000;  0.000;0.8000;1.43;-12.87;76.10;63.23;0.285;937.573;-5527.020;3057.576;6.49;0.000;28.609
 55.10;915.867;-5530.896;3057.712;   7.724; 282.0;0.632;0.000;272.056;  0.000;  0.000;  0.000;0.8000;1.44;-12.48;75.25;62.77;0.296;938.083;-5527.171;3057.712;6.49;0.000;28.609
 56.10;915.979;-5531.118;3057.850;   7.998; 286.7;0.707;0.000;270.113;  0.000;  0.000;  0.000;0.8000;1.45;-12.08;74.40;62.32;0.306;938.599;-5527.324;3057.850;6.49;0.000;28.609
 57.10;916.097;-5531.341;3057.990;   8.276; 291.5;0.786;0.000;268.170;  0.000;  0.000;  0.000;0.8000;1.46;-11.66;73.52;61.87;0.317;939.120;-5527.479;3057.990;6.49;0.000;28.609
 58.10;916.221;-5531.567;3058.132;   8.557; 296.5;0.872;0.000;266.227;  0.000;  0.000;  0.000;0.8000;1.47;-11.23;72.64;61.42;0.329;939.648;-5527.636;3058.132;6.49;0.000;28.609
 59.10;916.351;-5531.794;3058.276;   8.842; 301.6;0.963;0.000;264.284;  0.000;  0.000;  0.000;0.8000;1.49;-10.79;71.75;60.96;0.340;940.182;-5527.794;3058.276;6.49;0.000;28.609
 60.10;916.487;-5532.023;3058.423;   9.130; 306.9;1.061;0.000;262.341;  0.000;  0.000;  0.000;0.8000;1.50;-10.34;70.84;60.51;0.352;940.722;-5527.953;3058.423;6.49;0.000;28.609
 61.10;916.630;-5532.253;3058.572;   9.421; 312.3;1.165;0.000;260.398;  0.000;  0.000;  0.000;0.8000;1.51;-9.88;69.93;60.06;0.365;941.270;-5528.114;3058.572;6.49;0.000;28.609
 62.10;916.780;-5532.485;3058.723;   9.716; 317.9;1.275;0.000;258.455;  0.000;  0.000;  0.000;0.8000;1.52;-9.42;69.02;59.60;0.377;941.824;-5528.277;3058.723;6.48;0.000;28.609
 63.10;916.937;-5532.719;3058.877;  10.014; 323.6;1.392;0.000;256.512;  0.000;  0.000;  0.000;0.8000;1.53;-8.95;68.09;59.15;0.389;942.385;-5528.441;3058.877;6.48;0.000;28.609
 64.10;917.101;-5532.954;3059.032;  10.316; 329.6;1.516;0.000;254.569;  0.000;  0.000;  0.000;0.8000;1.54;-8.48;67.17;58.70;0.401;942.954;-5528.607;3059.032;6.48;0.000;28.610
 65.10;917.273;-5533.191;3059.191;  10.622; 335.6;1.648;0.000;252.625;  0.000;  0.000;  0.000;0.8013;1.55;-8.00;66.24;58.24;0.413;943.530;-5528.774;3059.191;6.48;0.000;28.610
 66.10;917.453;-5533.429;3059.351;  10.930; 342.0;1.786;0.000;250.662;  0.000;  0.000;  0.000;0.8147;1.58;-7.53;65.32;57.79;0.425;944.114;-5528.942;3059.351;6.48;0.000;28.610
 67.10;917.640;-5533.668;3059.514;  11.243; 348.7;1.933;0.000;248.666;  0.000;  0.000;  0.000;0.8280;1.61;-7.05;64.39;57.34;0.436;944.706;-5529.112;3059.514;6.48;0.000;28.610
 68.10;917.837;-5533.909;3059.680;  11.559; 355.8;2.088;0.000;246.638;  0.000;  0.000;  0.000;0.8413;1.64;-6.58;63.46;56.88;0.445;945.306;-5529.283;3059.680;6.48;0.000;28.610
 69.10;918.041;-5534.152;3059.848;  11.879; 363.3;2.251;0.000;244.578;  0.000;  0.000;  0.000;0.8547;1.67;-6.11;62.53;56.43;0.454;945.915;-5529.455;3059.848;6.48;0.000;28.610
 70.10;918.255;-5534.396;3060.019;  12.203; 371.1;2.422;0.000;242.485;  0.000;  0.000;  0.000;0.8680;1.70;-5.61;61.61;56.01;0.462;946.534;-5529.630;3060.019;6.48;0.000;28.610
 71.10;918.479;-5534.642;3060.193;  12.531; 379.4;2.603;0.000;240.360;  0.000;  0.000;  0.000;0.8813;1.73;-4.90;60.71;55.81;0.470;947.162;-5529.805;3060.193;6.47;0.000;28.611
 72.10;918.712;-5534.890;3060.370;  12.864; 388.0;2.793;0.000;238.202;  0.000;  0.000;  0.000;0.8947;1.76;-4.21;59.82;55.61;0.477;947.799;-5529.983;3060.370;6.47;0.000;28.611
 73.10;918.955;-5535.139;3060.550;  13.202; 397.1;2.992;0.000;236.012;  0.000;  0.000;  0.000;0.9080;1.80;-3.55;58.95;55.41;0.484;948.447;-5530.162;3060.550;6.47;0.000;28.611
 74.10;919.208;-5535.391;3060.733;  13.544; 406.6;3.202;0.000;233.789;  0.000;  0.000;  0.000;0.9213;1.83;-2.90;58.11;55.21;0.489;949.105;-5530.344;3060.733;6.47;0.000;28.611
 75.10;919.472;-5535.645;3060.920;  13.892; 416.4;3.421;0.000;231.535;  0.000;  0.000;  0.000;0.9347;1.86;-2.29;57.28;55.01;0.493;949.773;-5530.527;3060.920;6.47;0.000;28.611
 76.10;919.747;-5535.902;3061.111;  14.245; 426.7;3.651;0.000;229.247;  0.000;  0.000;  0.000;0.9480;1.90;-1.69;56.49;54.81;0.495;950.453;-5530.713;3061.111;6.47;0.000;28.612
 77.10;920.032;-5536.161;3061.305;  14.603; 437.4;3.891;0.000;226.928;  0.000;  0.000;  0.000;0.9613;1.93;-1.13;55.72;54.61;0.496;951.143;-5530.901;3061.305;6.47;0.000;28.612
 78.10;920.330;-5536.422;3061.502;  14.967; 448.6;4.143;0.000;224.576;  0.000;  0.000;  0.000;0.9747;1.97;-0.61;54.98;54.41;0.496;951.845;-5531.091;3061.502;6.47;0.000;28.612
 79.10;920.639;-5536.687;3061.704;  15.337; 460.1;4.405;0.000;222.192;  0.000;  0.000;  0.000;0.9880;2.01;-0.21;54.26;54.21;0.494;952.559;-5531.284;3061.704;6.46;0.000;28.612
 80.10;920.960;-5536.954;3061.910;  15.713; 472.1;4.679;0.000;219.775;  0.000;  0.000;  0.000;1.0000;2.04;0.47;53.58;54.01;0.490;953.285;-5531.480;3061.910;6.46;0.000;28.613
 81.10;921.293;-5537.224;3062.120;  16.096; 484.4;4.964;0.000;217.346;  0.000;  0.000;  0.000;1.0000;2.06;0.91;52.92;53.80;0.485;954.024;-5531.679;3062.120;6.46;0.000;28.613
 82.10;921.639;-5537.498;3062.335;  16.485; 496.9;5.261;0.000;214.917;  0.000;  0.000;  0.000;1.0000;2.07;1.34;52.28;53.60;0.477;954.774;-5531.881;3062.335;6.46;0.000;28.613
 83.10;921.998;-5537.775;3062.553;  16.882; 509.6;5.570;0.000;212.488;  0.000;  0.000;  0.000;1.0000;2.09;1.74;51.67;53.40;0.469;955.538;-5532.086;3062.553;6.46;0.000;28.613
 84.10;922.369;-5538.055;3062.777;  17.284; 522.5;5.892;0.000;210.060;  0.000;  0.000;  0.000;1.0000;2.10;2.13;51.08;53.20;0.459;956.314;-5532.294;3062.777;6.46;0.000;28.614
 85.10;922.753;-5538.338;3063.004;  17.694; 535.7;6.225;0.000;207.631;  0.000;  0.000;  0.000;1.0000;2.12;2.50;50.51;53.00;0.448;957.104;-5532.505;3063.004;6.46;0.000;28.614
 86.10;923.150;-5538.624;3063.236;  18.110; 549.0;6.571;0.000;205.202;  0.000;  0.000;  0.000;1.0000;2.14;2.85;49.96;52.80;0.437;957.906;-5532.719;3063.236;6.45;0.000;28.614
 87.10;923.561;-5538.914;3063.473;  18.534; 562.6;6.929;0.000;202.773;  0.000;  0.000;  0.000;1.0000;2.15;3.18;49.43;52.60;0.424;958.722;-5532.936;3063.473;6.45;0.000;28.615
 88.10;923.985;-5539.207;3063.714;  18.964; 576.4;7.300;0.000;200.344;  0.000;  0.000;  0.000;1.0000;2.17;3.49;48.91;52.40;0.411;959.551;-5533.157;3063.714;6.45;0.000;28.615
 89.10;924.423;-5539.503;3063.960;  19.402; 590.4;7.684;0.000;197.915;  0.000;  0.000;  0.000;1.0000;2.19;3.79;48.42;52.20;0.397;960.395;-5533.380;3063.960;6.45;0.000;28.615
 90.10;924.874;-5539.803;3064.210;  19.847; 604.6;8.082;0.000;195.486;  0.000;  0.000;  0.000;1.0000;2.20;4.07;47.94;52.00;0.383;961.251;-5533.607;3064.210;6.45;0.000;28.616
 91.10;925.340;-5540.107;3064.466;  20.299; 619.1;8.492;0.000;193.058;  0.000;  0.000;  0.000;1.0000;2.22;4.33;47.47;51.80;0.371;962.123;-5533.837;3064.466;6.45;0.000;28.616
 92.10;925.819;-5540.413;3064.726;  20.759; 633.7;8.916;0.000;190.629;  0.000;  0.000;  0.000;1.0000;2.24;4.58;47.02;51.60;0.356;963.008;-5534.071;3064.726;6.45;0.000;28.617
 93.10;926.313;-5540.723;3064.991;  21.226; 648.6;9.353;0.000;188.200;  0.000;  0.000;  0.000;1.0000;2.26;4.81;46.59;51.40;0.342;963.908;-5534.307;3064.991;6.45;0.000;28.617
 94.10;926.822;-5541.037;3065.261;  21.700; 663.7;9.804;0.000;185.771;  0.000;  0.000;  0.000;1.0000;2.27;5.03;46.16;51.19;0.327;964.822;-5534.547;3065.261;6.45;0.000;28.617
 95.10;927.345;-5541.354;3065.536;  22.183; 679.0;10.269;0.000;183.342;  0.000;  0.000;  0.000;1.0000;2.29;5.24;45.75;50.99;0.313;965.751;-5534.790;3065.536;6.44;0.000;28.618
 96.10;927.884;-5541.675;3065.816;  22.673; 694.6;10.748;0.000;180.913;  0.000;  0.000;  0.000;1.0000;2.31;5.44;45.36;50.79;0.300;966.695;-5535.037;3065.816;6.44;0.000;28.618
 97.10;928.437;-5542.000;3066.101;  23.170; 710.3;11.241;0.000;178.484;  0.000;  0.000;  0.000;1.0000;2.33;5.62;44.97;50.59;0.287;967.655;-5535.287;3066.101;6.44;0.000;28.619
 98.10;929.006;-5542.328;3066.391;  23.676; 726.3;11.749;0.000;176.055;  0.000;  0.000;  0.000;1.0000;2.35;5.80;44.60;50.39;0.274;968.629;-5535.541;3066.391;6.44;0.000;28.619
 99.10;929.590;-5542.660;3066.687;  24.190; 742.5;12.271;0.000;173.627;  0.000;  0.000;  0.000;1.0000;2.37;5.96;44.24;50.19;0.261;969.620;-5535.798;3066.687;6.44;0.000;28.620
100.10;930.190;-5542.995;3066.987;  24.711; 759.0;12.809;0.000;171.198;  0.000;  0.000;  0.000;1.0000;2.39;6.09;43.89;49.98;0.249;970.626;-5536.058;3066.987;6.44;0.000;28.620
101.10;930.806;-5543.335;3067.293;  25.241; 775.6;13.361;0.000;168.769;  0.000;  0.000;  0.000;1.0000;2.41;5.74;43.54;49.27;0.237;971.648;-5536.322;3067.293;6.44;0.000;28.621
102.10;931.438;-5543.678;3067.605;  25.779; 792.6;13.928;0.000;166.340;  0.000;  0.000;  0.000;1.0000;2.43;5.39;43.19;48.57;0.226;972.686;-5536.590;3067.605;6.43;0.000;28.621
103.10;932.087;-5544.024;3067.922;  26.325; 809.8;14.511;0.000;163.911;  0.000;  0.000;  0.000;1.0000;2.45;5.04;42.84;47.87;0.215;973.741;-5536.860;3067.922;6.43;0.000;28.622
104.10;932.752;-5544.374;3068.244;  26.879; 827.2;15.111;0.000;161.482;  0.000;  0.000;  0.000;1.0000;2.47;4.69;42.48;47.17;0.206;974.813;-5537.134;3068.244;6.43;0.000;28.623
