#Time	x(km)		y(km)		z(km)		alt(km)	    relVel		dwnrng(km)	 Q(kPa)	   Fuel(tons) dV_tot	  dV_grav	  dv_drag		 throttle	accel (g's)	      aoa
 64.02	-2675.017	-4521.133	 3627.263	   5.702	 230.553	0.635	    18.186	   257.422	   870.845	     0.000	     0.000	     1.000	     1.641	     0.018	    81.303	    81.322
 65.02	-2675.131	-4521.309	 3627.366	   5.933	 237.049	0.671	    18.741	   255.307	   887.043	     0.000	     0.000	     1.000	     1.652	     0.129	    80.934	    81.064
 66.02	-2675.249	-4521.491	 3627.469	   6.170	 243.659	0.710	    19.285	   253.192	   903.355	     0.000	     0.000	     1.000	     1.662	     0.113	    80.561	    80.673
 67.02	-2675.370	-4521.678	 3627.575	   6.413	 250.382	0.751	    19.817	   251.077	   919.783	     0.000	     0.000	     1.000	     1.673	     0.095	    80.183	    80.278
 68.02	-2675.496	-4521.871	 3627.681	   6.663	 257.218	0.795	    20.334	   248.963	   936.328	     0.000	     0.000	     1.000	     1.683	     0.096	    79.800	    79.896
 69.02	-2675.626	-4522.069	 3627.789	   6.919	 264.168	0.842	    20.833	   246.848	   952.991	     0.000	     0.000	     1.000	     1.693	     0.019	    79.414	    79.433
 70.02	-2675.761	-4522.273	 3627.898	   7.182	 271.230	0.892	    21.312	   244.733	   969.774	     0.000	     0.000	     1.000	     1.703	     0.059	    79.023	    79.082
 71.02	-2675.899	-4522.483	 3628.009	   7.451	 278.405	0.945	    21.769	   242.618	   986.678	     0.000	     0.000	     1.000	     1.713	     0.099	    78.629	    78.728
 72.02	-2676.042	-4522.699	 3628.120	   7.727	 285.694	1.002	    22.202	   240.503	  1003.704	     0.000	     0.000	     1.000	     1.723	     0.020	    78.232	    78.252
 73.02	-2676.190	-4522.920	 3628.233	   8.010	 293.095	1.062	    22.607	   238.388	  1020.854	     0.000	     0.000	     1.000	     1.733	     0.060	    77.832	    77.892
 74.02	-2676.342	-4523.148	 3628.347	   8.300	 300.612	1.125	    22.984	   236.273	  1038.128	     0.000	     0.000	     1.000	     1.744	     0.101	    77.429	    77.530
 75.02	-2676.499	-4523.382	 3628.462	   8.597	 308.243	1.192	    23.329	   234.158	  1055.528	     0.000	     0.000	     1.000	     1.754	     0.020	    77.023	    77.044
 76.02	-2676.661	-4523.622	 3628.577	   8.900	 315.991	1.264	    23.641	   232.043	  1073.055	     0.000	     0.000	     1.000	     1.764	     0.061	    76.616	    76.677
 77.02	-2676.828	-4523.869	 3628.694	   9.211	 323.857	1.339	    23.918	   229.929	  1090.711	     0.000	     0.000	     1.000	     1.774	     0.103	    76.206	    76.308
 78.02	-2676.999	-4524.122	 3628.811	   9.529	 331.842	1.418	    24.157	   227.814	  1108.495	     0.000	     0.000	     1.000	     1.785	     0.020	    75.794	    75.815
 79.02	-2677.176	-4524.382	 3628.929	   9.854	 339.951	1.501	    24.358	   225.699	  1126.411	     0.000	     0.000	     1.000	     1.796	     0.062	    75.381	    75.443
 80.02	-2677.358	-4524.649	 3629.047	  10.186	 348.184	1.589	    24.519	   223.584	  1144.458	     0.000	     0.000	     1.000	     1.807	     0.104	    74.966	    75.070
 81.02	-2677.546	-4524.922	 3629.166	  10.526	 356.546	1.682	    24.638	   221.469	  1162.638	     0.000	     0.000	     1.000	     1.818	     0.021	    74.551	    74.571
 82.02	-2677.739	-4525.202	 3629.286	  10.873	 365.039	1.779	    24.714	   219.354	  1180.953	     0.000	     0.000	     1.000	     1.829	     0.063	    74.133	    74.196
 83.02	-2677.937	-4525.489	 3629.405	  11.228	 373.669	1.881	    24.580	   217.239	  1199.402	     0.000	     0.000	     1.000	     1.842	     0.105	    73.716	    73.820
